codigo_local_votacion	nombre_local_votacion	ubigeo	lat	lon
2914	IE 1207 SAGRADO CORAZON DE JESUS	140110		
2915	IE 1230 SULPICIO GARCIA PEÑALOZA	140110		
2916	IE 1278 LA MOLINA	140110		
2917	IE CAPITAN FAP JOSE ABELARDO QUIÑONES GONZALES	140110		
2918	IEI 140 VIÑA ALTA	140110		
2919	IE 1235 UNION LATINOAMERICANA	140110		
2920	IE PNP MAYOR FELIX TELLO ROJAS	140110		
2922	IE 1220 SAN JOSE MARELLO	140110		
2924	IEP COOP. SERV. EDUC. ING. CARLOS LISSON BEINGOLEA LTDA.	140110		
2925	UNIVERSIDAD FEMENINA DEL SAGRADO CORAZON	140110		
2926	UNIVERSIDAD NACIONAL AGRARIA LA MOLINA	140110		
5137	IE 0028 JESUS Y MARÍA	140110		
5138	IE 1286 HEROES DEL CENEPA	140110		
13145	IE 112 VIRGEN DEL CARMEN	140110		
13158	IEP SAN ANDRES	140110		
17346	COLEGIO VILLA CARITAS	140110		
17994	IEP SIGMA	140110		
27129	IEM DESCUBRIENDO	140110		
32967	ESTADIO BICENTENARIO	140110		
34404	LOSA DEPORTIVA COVIMA JOSE CARLOS MARIATEGUI	140110		
35774	ESCUELA SUPERIOR DE GUERRA AEREA	140110		
50562	IEP SAN AGUSTIN DE LA MOLINA	140110		
50563	IEP VIÑA ALTA (GESTIÓN COMUNAL)	140110		
50839	IEP HUMANITAS	140110		
50925	IEP COLEGIO BRUNING	140110		
51130	IEP ALBERT EINSTEIN	140110		
51265	IEP NEWTON COLLEGE	140110		
51547	IEP COLEGIO JEAN LE BOULCH	140110		
51678	IEP CENTRO EDUCATIVO PARTICULAR REINA DEL MUNDO	140110		
52599	PARROQUIA INMACULADO CORAZON	140110		
51645	PARROQUIA SANTA MARIA DE GUADALUPE DE LA MOLINA	140110		
53241	IEP NIVEL A	140110		
53262	IE B.F SKINNER	140110		
53263	UNIVERSIDAD  SAN MARTIN DE PORRES - FACULTAD DE INGENIERIA Y ARQUITECTURA	140110		
53980	ESCUELA DE POSGRADO WALTER PEÑALOZA RAMELLA	140110		
54205	CEBE 14 ROTARY CLUB - LA MOLINA	140110		
54349	IEP LEARNING SCHOOL	140110		
54350	COLEGIO COOPERATIVO SANTA FELICIA	140110		
54532	IE SANTA MARIA EUFRASIA	140110		
54710	CEBE JUAN PABLO II	140110		
54739	COMPLEJO DEPORTIVO EL VALLE	140110		
54740	COMPLEJO DEPORTIVO MUNICIPAL CESAR VIDAURRE REINA FARJE	140110		
54794	BIBLIOTECA PLAZA BICENTENARIO	140110		
2927	COLEGIO DE APLICACION SAN MARCOS	140111		
2928	CE PARROQUIAL SANTA ROSA DE LIMA	140111		
52867	IEI 005 JESUSITO MILAGROSO	140111		
2931	IE 1070 MELITON CARVAJAL	140111		
2929	IE 1057 JOSE BAQUIJANO Y CARRILLO	140111		
2932	IE REPUBLICA DE CHILE	140111		
2934	IEP ALBERTO BENJAMIN SIMPSON	140111		
2935	IEP SACO OLIVEROS DE LINCE	140111		
13311	COMPLEJO DEPORTIVO FRANCISCO LAZO	140111		
13312	COMPLEJO POLIDEPORTIVO MARISCAL CASTILLA	140111		
2930	IE 1059 MARIA INMACULADA	140111		
35741	IEE 1070 MELITON CARVAJAL - ESTADIO	140111		
53206	IE PARROQUIAL SAN TARCISIO	140111		
54578	IEI KIDS HOUSE	140111		
2936	COLEGIO EXPERIMENTAL DE APLICACION DE LA UNE	140112		
2938	IE 0052 VIRGEN DE FATIMA	140112		
2939	IE 0055 MANUEL GONZALES PRADA	140112		
2940	IE 0058 CUSCO	140112		
2943	IE 1193 EMILIO DEL SOLAR	140112		
2946	IE 1198 LA RIBERA	140112		
2947	IE 1200 SANTA MARIA	140112		
2950	IE MIXTO JOSEFA CARRILLO Y ALBORNOZ	140112		
2952	IE PABLO PATRON	140112		
2955	IEP NUESTRA SEÑORA DE LOURDES	140112		
2956	IEP SAN ISIDRO	140112		
55523	IEP NUEVO MUNDO	140112		
5006	IE 0027 SAN ANTONIO DE JICAMARCA	140112		
5008	IE 0059 SANTA MARIA GORETTI	140112		
5039	IEP JESUS DE NAZARETH	140112		
5266	IE 0051 JOSE FAUSTINO SANCHEZ CARRION	140112		
13431	IE 1224	140112		
13432	IE 1234 ROSA SANTANA PISCONTE	140112		
13436	IE 1267  LA CAMPIÑA	140112		
13437	IE 1275	140112		
13441	IE 1282 AYMON LA CRUZ LOPEZ	140112		
13452	IEP COLEGIO UNION	140112		
13459	IEP CUSSI SCHOOL	140112		
13461	IEP EMANUEL	140112		
13462	IEP FRANCOIS VIETE	140112		
13464	IEP KOREB SCHOOL	140112		
17699	UNIVERSIDAD PERUANA UNION	140112		
32212	IEP SANTA ISABEL	140112		
34869	IE 0065 MARISCAL ANDRES A. CACERES	140112		
51519	IEP WISE HOUSE SCHOOL	140112		
52080	IEP JESÚS DE NAZARETH - BELEN	140112		
54061	IEP SANTIAGO ANTUNEZ DE MAYOLO	140112		
2960	IE 6008 JOSE ANTONIO DAPELO - LURIN	140113		
2961	IE 6023 JULIO C. TELLO ROJAS	140113		
2962	IE 6031 SANTA MARIA DE LURIN	140113		
2963	IE 6154 MAYOR EP MARCO JARA SCHENONE	140113		
2964	IE 7056 SAN MARTIN DE PORRES	140113		
2965	IE JOSE FAUSTINO SANCHEZ CARRION	140113		
2966	IEP SAN PEDRO SANTISIMA TRINIDAD	140113		
5011	IE 6026 VIRGEN DE FATIMA	140113		
13478	IE 7078 VIRGEN DE CHAPI	140113		
13479	IE 7085 SANTA ROSA	140113		
13480	IE 7098 RODRIGO LARA BONILLA	140113		
13481	IE 7104 RAMIRO PRIALE PRIALE	140113		
13486	IE PARROQUIAL SAN JUAN DE CRUZ	140113		
13488	IEP SAN MARCOS SUR - SECUNDARIA	140113		
33934	IE 7239 SANTISIMO SALVADOR	140113		
35050	IE 7267 SEÑOR DE LOS MILAGROS	140113		
51241	IE MIGUEL GRAU SEMINARIO	140113		
2968	IE 1088 FRANCISCO BOLOGNESI	140114		
2969	IE 1090 CRNL FAP MARCO ANTONIO SCHENONE OLIVA	140114		
2970	IE 1094 JACARANDA	140114		
2971	IE 1104 CORONEL FAP VICTOR MALDONADO BEGAZO	140114		
2976	IE EMBLEMATICA MIGUEL GRAU	140114		
2978	UNIVERSIDAD NACIONAL FEDERICO VILLARREAL SEDE LOCAL 06	140114		
4955	CEBE 001 CORAZÓN DE MARIA	140114		
5149	CEBE 014 LA SAGRADA FAMILIA	140114		
5313	IE 012 REPUBLICA DOMINICANA	140114		
17347	IEP ATUSPARIA	140114		
32985	IEP PARROQUIAL SAN JUAN MARIA VIANNEY	140114		
35737	HOSPITAL NACIONAL VICTOR LARCO HERRERA	140114		
54098	CEPRE UNI	140114		
52931	IEI 106 JUAN RAGGIO CHICHIZOLA	140114		
54340	CETPRO MAGDALENA	140114		
54341	CETPRO PROMAE MAGDALENA	140114		
55115	COLISEO DEPORTIVO ALDO CHAMOCHUMBI	140114		
55116	SEDE MUNICIPAL ALFONSO UGARTE	140114		
2979	CEBE 4 MIRAFLORES	140115		
2982	IE 7003 MANUEL FERNANDO BONILLA	140115		
2983	IE 7008 SCIPION E LLONA	140115		
2984	COLEGIO ADVENTISTA MIRAFLORES	140115		
2985	IEP ESCUELA ADVENTISTA UNION MIRAFLORES	140115		
2987	IE 6050 EMBLEMATICA JUANA ALARCO DE DAMMERT PRIMARIA	140115		
2988	IE 6050 EMBLEMATICA JUANA ALARCO DE DAMMERT	140115		
2989	IE FEDERICO VILLARREAL	140115		
2991	COLEGIO INMACULADO CORAZON	140115		
2994	IEP NUESTRA SEÑORA DEL CARMEN SECUNDARIA	140115		
2996	IEP SANTA RITA DE CASIA	140115		
2999	UNIVERSIDAD DE PIURA	140115		
5155	IE 15 VIRGEN DE LOURDES	140115		
7560	IE EMBLEMATICA 6050 JUANA ALARCO DE DAMMERT INICIAL	140115		
13506	IE 42 ELIZABETH ESPEJO DE MARROQUIN	140115		
13512	IEP MARKHAM COLLAGE	140115		
32594	IEP ADVIENTO	140115		
32991	IEP MARIA DE LAS MERCEDES	140115		
50840	CEBA SAN AGUSTIN DE MIRAFLORES	140115		
51120	IEP LA REPARACIÓN	140115		
52774	IDIOMAS PUCP - MIRAFLORES	140115		
52781	IEP NIDO LOS ANGELES	140115		
52884	IEP SANTANDER DE MIRAFLORES	140115		
54289	UNIVERSIDAD NACIONAL FEDERICO VILLARREAL SEDE LOCAL 05	140115		
54842	IGLESIA BAUTISTA EBENEZER	140115		
54874	COLEGIO DE INGENIEROS DEL PERU - CONSEJO NACIONAL	140115		
2993	IEP NUESTRA SEÑORA DEL CARMEN PRIMARIA	140115		
54879	COLEGIO MEDICO DEL PERU	140115		
54880	SANTUARIO DEL COLEGIO MEDICO DE LIMA	140115		
54883	COLEGIO DE ABOGADOS DE LIMA	140115		
3000	IE 6006 SANTISIMA VIRGEN DE LOURDES	140116		
3001	IE 6007	140116		
3002	IE 6028 JUAN VELASCO ALVARADO	140116		
3003	IE ROXANITA CASTRO WITTING - PRIMARIA	140116		
3005	IE ACCION CONJUNTA SAN SALVADOR	140116		
3006	IE ISAIAS ARDILES	140116		
5035	IE 7260 SEÑOR DE LOS MILAGROS	140116		
13521	IE 6100 SANTA MARIA REYNA	140116		
13523	IE 667 RAYITO DE LUZ	140116		
13529	IE 7259 VICTOR R. HAYA DE LA TORRE	140116		
13530	IE 7261 SANTA ROSA DE COLLANAC	140116		
13531	IE 7262 MI NUEVO PERU	140116		
13532	IE 7266 LAS MERCEDES	140116		
13536	IE 7263 ROXANITA CASTRO WITTING - SECUNDARIA	140116		
13538	IEP SEÑOR DE LA ASCENSION	140116		
13539	IEP CHARLES FINNEY	140116		
13540	IEP EL UNIVERSO DE CESAR VALLEJO	140116		
27163	IE LOS JARDINES DE MANCHAY	140116		
35049	IEP SANTISIMA VIRGEN DIVINA PASTORA	140116		
54001	COLEGIO MATEMATICO VIRGEN DEL CARMEN - PACHACAMAC	140116		
54002	IE 7258	140116		
54006	IEP VIRGEN DE LA PUERTA	140116		
3009	CEP EL CARMELO	140117		
3010	IE JOSE SANTOS CHOCANO	140117		
3011	IE 1103 EMBLEMATICA ELVIRA GARCIA Y GARCIA	140117		
3012	IE 0011 MADRE LORETO GABARRE CIPRES	140117		
3013	IE 0014 ANDRES BELLO	140117		
3014	IE 1073 HERMANN BUSE DE LA GUERRA	140117		
3019	UNIVERSIDAD POLITECNICA DEL PERU	140117		
3020	UNIVERSIDAD NACIONAL FEDERICO VILLARREAL SEDE LOCAL 09	140117		
4962	IE 0013 BERNARDO O HIGGINS	140117		
13550	IE 1074 REPUBLICA DE IRLANDA	140117		
13551	IE 1076 RABINDRANATH TAGORE	140117		
13552	IEI 012 AUGUSTO PEREZ ARANIBAR	140117		
13554	COMPLEJO DEPORTIVO MAMA OCLLO	140117		
13557	CETPRO FRANCISCO GARCIA CALDERON	140117		
13558	IEP CRISTO REY	140117		
13564	IESTP NACIONES UNIDAS	140117		
14085	IEI 059 ANDRES BELLO	140117		
14087	IDIOMAS PUCP	140117		
32600	ISET JUAN XIII	140117		
50564	IEP JORGE POLAR	140117		
50932	IE 04 NIÑO JESUS DE PRAGA	140117		
51423	INSTITUTO SUPERIOR CEPEA	140117		
53266	IEP EXPLORANDO	140117		
54665	COMPLEJO DEPORTIVO DANIEL PEREDO	140117		
54676	COMPLEJO DEPORTIVO TUPAC AMARU	140117		
54760	ESCUELA NACIONAL DE ARCHIVISTICA	140117		
3021	IE 6009 MIGUEL GRAU SEMINARIO	140118		
7450	IE MANUEL CALVO Y PEREZ	140118		
33456	IEP DIVINO NIÑO JESUS DE PUCUSANA PRIMARIA	140118		
33457	IEP LA MERCED DE PUCUSANA- PRIMARIA	140118		
33954	IEI 550 REPUBLICA DEL JAPON	140118		
33956	IE MANUEL SCORZA	140118		
54317	IE 6010 HILDA B. CARRILLO	140118		
3024	IE 2067 LEONCIO PRADO	140119		
3025	IE 2068 JOSE MARIA ARGUEDAS	140119		
3026	IE 2069 SANTA ROSA	140119		
3027	IE 2081 PERU SUIZA	140119		
3028	IE 3070 MARIA DE LOS ANGELES	140119		
3029	IE 3071 MANUEL TOBIAS GARCIA CERRON	140119		
3030	IE 3073 EL DORADO	140119		
3031	IE 3088 VISTA ALEGRE	140119		
3032	IE 3092 KUMAMOTO I	140119		
3034	IE 3711 FE Y ALEGRIA 12	140119		
3035	IE 3719 PARROQUIAL SANTISIMA TRINIDAD	140119		
3036	IE 5168 ROSA LUZ	140119		
3037	IE 5170 PERU ITALIA	140119		
3038	IE 5173 GUSTAVO MOHME LLONA	140119		
3039	IE 5176 MARIA REICHE GROSSE	140119		
3040	IE 5177 ALAMEDA DEL NORTE	140119		
3041	IE 5179 LOS PINOS	140119		
3042	IE AUGUSTO B. LEGUIA	140119		
3043	IEP MIGUEL DE CERVANTES	140119		
