codigo_mesa	id_eleccion	id_ubigeo	nombre_local_votacion	codigo_local_votacion	id_ambito_geografico	electores_habiles	votos_emitidos	votos_validos	total_asistentes	participacion_ciudadana	codigo_estado_acta	descripcion_estado_acta
008006	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008008	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008009	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008005	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	299	0	0	0	0.0	P	Pendiente
008007	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008011	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008014	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008010	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008012	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008013	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008015	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008016	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008017	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008019	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008018	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008020	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008021	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008023	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008024	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008022	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008025	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008026	10	040127	IE SAN ANTONIO MARIA CLARET CIRCA	54124	1	300	0	0	0	0.0	P	Pendiente
008028	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	254	240	254	84.667	C	Contabilizada
008027	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	233	184	175	184	78.97	C	Contabilizada
008029	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	243	224	243	81.0	C	Contabilizada
008031	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	253	222	253	84.333	C	Contabilizada
008030	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	252	239	252	84.0	C	Contabilizada
008032	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	252	236	252	84.0	C	Contabilizada
008033	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	0	0	0	0.0	P	Pendiente
008034	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	0	0	0	0.0	P	Pendiente
008035	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	0	0	0	0.0	P	Pendiente
008036	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	248	231	248	82.667	C	Contabilizada
008037	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	0	0	0	0.0	P	Pendiente
008038	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	0	0	0	0.0	P	Pendiente
008039	10	040128	IE 40003 SANTISIMA VIRGEN DEL CARMEN	0685	1	300	0	0	0	0.0	P	Pendiente
008040	10	040128	IE 40024 MANUEL GONZALES PRADA	0686	1	279	0	0	0	0.0	P	Pendiente
008043	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	238	0	0	0	0.0	P	Pendiente
008042	10	040128	IE 40024 MANUEL GONZALES PRADA	0686	1	300	0	0	0	0.0	P	Pendiente
008044	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008041	10	040128	IE 40024 MANUEL GONZALES PRADA	0686	1	300	0	0	0	0.0	P	Pendiente
008045	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008046	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008047	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008049	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008050	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008051	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008052	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008048	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008053	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008054	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008055	10	040128	IE 40034 MARIO VARGAS LLOSA	0688	1	300	0	0	0	0.0	P	Pendiente
008057	10	040128	IE 41035 NICANOR RIVERA CACERES	0689	1	300	0	0	0	0.0	P	Pendiente
008058	10	040128	IE 41035 NICANOR RIVERA CACERES	0689	1	300	0	0	0	0.0	P	Pendiente
008059	10	040128	IE 41035 NICANOR RIVERA CACERES	0689	1	300	0	0	0	0.0	P	Pendiente
008056	10	040128	IE 41035 NICANOR RIVERA CACERES	0689	1	230	0	0	0	0.0	P	Pendiente
008060	10	040128	IE 41035 NICANOR RIVERA CACERES	0689	1	300	0	0	0	0.0	P	Pendiente
008061	10	040128	IE 41035 NICANOR RIVERA CACERES	0689	1	300	0	0	0	0.0	P	Pendiente
008062	10	040128	IE 41035 NICANOR RIVERA CACERES	0689	1	300	0	0	0	0.0	P	Pendiente
008064	10	040128	IE SANTA ROSA DE LIMA CIRCA NIVEL SECUNDARIO	0691	1	300	0	0	0	0.0	P	Pendiente
008065	10	040128	IE SANTA ROSA DE LIMA CIRCA NIVEL SECUNDARIO	0691	1	300	0	0	0	0.0	P	Pendiente
008063	10	040128	IE SANTA ROSA DE LIMA CIRCA NIVEL SECUNDARIO	0691	1	230	0	0	0	0.0	P	Pendiente
008066	10	040128	IE SANTA ROSA DE LIMA CIRCA NIVEL SECUNDARIO	0691	1	300	0	0	0	0.0	P	Pendiente
008067	10	040128	IE SANTA ROSA DE LIMA CIRCA NIVEL SECUNDARIO	0691	1	300	0	0	0	0.0	P	Pendiente
008068	10	040128	IE SANTA ROSA DE LIMA Y LAS AMERICAS CIRCA NIVEL PRIMARIA	0692	1	284	255	235	255	89.789	C	Contabilizada
008069	10	040128	IE SANTA ROSA DE LIMA Y LAS AMERICAS CIRCA NIVEL PRIMARIA	0692	1	300	273	258	273	91.0	C	Contabilizada
008070	10	040128	IE SAN JOSE OBRERO CIRCA	7486	1	277	0	0	0	0.0	P	Pendiente
008071	10	040128	IE SAN JOSE OBRERO CIRCA	7486	1	300	0	0	0	0.0	P	Pendiente
008072	10	040128	IE SAN JOSE OBRERO CIRCA	7486	1	300	0	0	0	0.0	P	Pendiente
008073	10	040128	IE SAN JOSE OBRERO CIRCA	7486	1	300	0	0	0	0.0	P	Pendiente
008074	10	040128	IE SAN JOSE OBRERO CIRCA	7486	1	300	0	0	0	0.0	P	Pendiente
008075	10	040128	IE SAN JOSE OBRERO CIRCA	7486	1	300	0	0	0	0.0	P	Pendiente
008076	10	040128	IE 40261 TOMAS GUZMAN GOMEZ	8637	1	289	0	0	0	0.0	P	Pendiente
008077	10	040128	IE 40261 TOMAS GUZMAN GOMEZ	8637	1	300	0	0	0	0.0	P	Pendiente
008078	10	040128	IE 40261 TOMAS GUZMAN GOMEZ	8637	1	300	0	0	0	0.0	P	Pendiente
008079	10	040128	IE 40261 TOMAS GUZMAN GOMEZ	8637	1	300	0	0	0	0.0	P	Pendiente
008080	10	040128	CEBE AUVERGNE PERU FRANCIA	8638	1	275	0	0	0	0.0	P	Pendiente
008081	10	040128	CEBE AUVERGNE PERU FRANCIA	8638	1	300	0	0	0	0.0	P	Pendiente
008082	10	040128	CEBE AUVERGNE PERU FRANCIA	8638	1	300	0	0	0	0.0	P	Pendiente
008083	10	040128	CEBE AUVERGNE PERU FRANCIA	8638	1	300	0	0	0	0.0	P	Pendiente
008084	10	040128	IE 40222 DIEGO THOMSON	8639	1	291	0	0	0	0.0	P	Pendiente
008085	10	040128	IE 40222 DIEGO THOMSON	8639	1	300	0	0	0	0.0	P	Pendiente
008086	10	040128	IE 40222 DIEGO THOMSON	8639	1	300	0	0	0	0.0	P	Pendiente
008088	10	040128	IE 40222 DIEGO THOMSON	8639	1	300	0	0	0	0.0	P	Pendiente
008089	10	040128	IE 40222 DIEGO THOMSON	8639	1	300	0	0	0	0.0	P	Pendiente
008087	10	040128	IE 40222 DIEGO THOMSON	8639	1	300	0	0	0	0.0	P	Pendiente
008090	10	040128	IE 40222 DIEGO THOMSON	8639	1	300	0	0	0	0.0	P	Pendiente
008091	10	040128	IE 40222 DIEGO THOMSON	8639	1	300	0	0	0	0.0	P	Pendiente
008092	10	040128	IE 40222 DIEGO THOMSON	8639	1	300	0	0	0	0.0	P	Pendiente
008093	10	040128	IE 40222 DIEGO THOMSON	8639	1	300	0	0	0	0.0	P	Pendiente
008095	10	040128	IE EL MIRADOR AQP	8640	1	230	0	0	0	0.0	P	Pendiente
008094	10	040128	IE 40222 DIEGO THOMSON	8639	1	300	0	0	0	0.0	P	Pendiente
008096	10	040128	IE EL MIRADOR AQP	8640	1	300	0	0	0	0.0	P	Pendiente
008098	10	040128	IE EL MIRADOR AQP	8640	1	300	0	0	0	0.0	P	Pendiente
008100	10	040128	IE EL MIRADOR AQP	8640	1	300	0	0	0	0.0	P	Pendiente
008099	10	040128	IE EL MIRADOR AQP	8640	1	300	0	0	0	0.0	P	Pendiente
008101	10	040128	IEI APURIMAC	8641	1	289	243	226	243	84.083	C	Contabilizada
008097	10	040128	IE EL MIRADOR AQP	8640	1	300	0	0	0	0.0	P	Pendiente
008102	10	040128	IEI APURIMAC	8641	1	300	255	231	255	85.0	C	Contabilizada
008104	10	040128	IEP ADOLFO KOLPING	8643	1	300	249	236	249	83.0	C	Contabilizada
008103	10	040128	IEP ADOLFO KOLPING	8643	1	286	0	0	0	0.0	P	Pendiente
008106	10	040128	IEP ADOLFO KOLPING	8643	1	300	0	0	0	0.0	P	Pendiente
008105	10	040128	IEP ADOLFO KOLPING	8643	1	300	0	0	0	0.0	P	Pendiente
008107	10	040128	IEP ADOLFO KOLPING	8643	1	300	0	0	0	0.0	P	Pendiente
008109	10	040128	IEP ADOLFO KOLPING	8643	1	300	0	0	0	0.0	P	Pendiente
008108	10	040128	IEP ADOLFO KOLPING	8643	1	300	0	0	0	0.0	P	Pendiente
008110	10	040128	IEP ANDENES DE CHILINA	8644	1	268	0	0	0	0.0	P	Pendiente
008111	10	040128	IEP ANDENES DE CHILINA	8644	1	300	0	0	0	0.0	P	Pendiente
008112	10	040128	IEP ANDENES DE CHILINA	8644	1	300	0	0	0	0.0	P	Pendiente
008113	10	040128	IEP ANDENES DE CHILINA	8644	1	300	0	0	0	0.0	P	Pendiente
008114	10	040128	IEP ANDENES DE CHILINA	8644	1	300	0	0	0	0.0	P	Pendiente
008116	10	040128	IEP ANDENES DE CHILINA	8644	1	300	0	0	0	0.0	P	Pendiente
008115	10	040128	IEP ANDENES DE CHILINA	8644	1	300	0	0	0	0.0	P	Pendiente
008117	10	040128	IEP ANDENES DE CHILINA	8644	1	300	271	254	271	90.333	C	Contabilizada
008118	10	040128	IEP ANDENES DE CHILINA	8644	1	300	0	0	0	0.0	P	Pendiente
008119	10	040128	IEP ANDENES DE CHILINA	8644	1	300	0	0	0	0.0	P	Pendiente
008120	10	040128	IEP CESAR VALLEJO	8646	1	230	0	0	0	0.0	P	Pendiente
008121	10	040128	IEP CESAR VALLEJO	8646	1	300	0	0	0	0.0	P	Pendiente
008122	10	040128	IEP FEDERICO VILLARREAL	8648	1	230	0	0	0	0.0	P	Pendiente
008123	10	040128	IEP FEDERICO VILLARREAL	8648	1	300	0	0	0	0.0	P	Pendiente
008124	10	040128	IEP FEDERICO VILLARREAL	8648	1	300	233	220	233	77.667	C	Contabilizada
008125	10	040128	IEP FEDERICO VILLARREAL	8648	1	300	0	0	0	0.0	P	Pendiente
008126	10	040128	IEP MAGISTERIAL	8650	1	288	0	0	0	0.0	P	Pendiente
008127	10	040128	IEP MAGISTERIAL	8650	1	300	0	0	0	0.0	P	Pendiente
008128	10	040128	IEP MAGISTERIAL	8650	1	300	0	0	0	0.0	P	Pendiente
008129	10	040128	IEP MAGISTERIAL	8650	1	300	0	0	0	0.0	P	Pendiente
008130	10	040128	IEP KEPLER	8651	1	291	0	0	0	0.0	P	Pendiente
008131	10	040128	IEP KEPLER	8651	1	300	257	243	257	85.667	C	Contabilizada
008132	10	040128	IEP KEPLER	8651	1	300	0	0	0	0.0	P	Pendiente
008134	10	040128	IEI INDEPENDENCIA B 1	8654	1	300	0	0	0	0.0	P	Pendiente
008133	10	040128	IEI INDEPENDENCIA B 1	8654	1	289	0	0	0	0.0	P	Pendiente
008135	10	040128	IEI VILLA ASUNCION	8655	1	286	0	0	0	0.0	P	Pendiente
008136	10	040128	IEI VILLA ASUNCION	8655	1	300	0	0	0	0.0	P	Pendiente
008137	10	040128	IEP ADDISON	17052	1	288	221	208	221	76.736	C	Contabilizada
008138	10	040128	IEP ADDISON	17052	1	300	0	0	0	0.0	P	Pendiente
008139	10	040128	IEP ADDISON	17052	1	300	0	0	0	0.0	P	Pendiente
008141	10	040128	IEP ADDISON	17052	1	300	0	0	0	0.0	P	Pendiente
008140	10	040128	IEP ADDISON	17052	1	300	259	246	259	86.333	C	Contabilizada
008142	10	040128	IEP ADDISON	17052	1	300	0	0	0	0.0	P	Pendiente
008143	10	040128	IEP ADDISON	17052	1	300	0	0	0	0.0	P	Pendiente
008145	10	040128	IEP SAN JUAN APOSTOL	17053	1	300	0	0	0	0.0	P	Pendiente
008146	10	040128	IEP SAN JUAN APOSTOL	17053	1	300	0	0	0	0.0	P	Pendiente
008144	10	040128	IEP SAN JUAN APOSTOL	17053	1	285	0	0	0	0.0	P	Pendiente
008147	10	040128	IEP SAN JUAN APOSTOL	17053	1	300	0	0	0	0.0	P	Pendiente
008148	10	040128	IEP SAN JUAN APOSTOL	17053	1	300	0	0	0	0.0	P	Pendiente
008149	10	040128	IEP SAN JUAN APOSTOL	17053	1	300	0	0	0	0.0	P	Pendiente
008150	10	040128	IEP SAN JUAN APOSTOL	17053	1	300	0	0	0	0.0	P	Pendiente
008151	10	040128	IE NUESTRA SEÑORA DE GUADALUPE	17579	1	270	0	0	0	0.0	P	Pendiente
008152	10	040128	IE NUESTRA SEÑORA DE GUADALUPE	17579	1	300	0	0	0	0.0	P	Pendiente
008153	10	040128	IE NUESTRA SEÑORA DE GUADALUPE	17579	1	300	0	0	0	0.0	P	Pendiente
008154	10	040128	IE NUESTRA SEÑORA DE GUADALUPE	17579	1	300	0	0	0	0.0	P	Pendiente
008155	10	040128	IE NUESTRA SEÑORA DE GUADALUPE	17579	1	300	0	0	0	0.0	P	Pendiente
008156	10	040128	IE NUESTRA SEÑORA DE GUADALUPE	17579	1	300	0	0	0	0.0	P	Pendiente
008158	10	040128	IE NUESTRA SEÑORA DE GUADALUPE	17579	1	300	0	0	0	0.0	P	Pendiente
008157	10	040128	IE NUESTRA SEÑORA DE GUADALUPE	17579	1	300	0	0	0	0.0	P	Pendiente
008160	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008161	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008162	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008163	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008159	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	230	0	0	0	0.0	P	Pendiente
008164	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008165	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008166	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008167	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008168	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008169	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008170	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008172	10	040128	IE 40686 MI DIVINO NIÑO JESUS	30888	1	293	0	0	0	0.0	P	Pendiente
008173	10	040128	IE 40686 MI DIVINO NIÑO JESUS	30888	1	300	272	264	272	90.667	C	Contabilizada
008171	10	040128	IEPM COLEGIO MILITAR FRANCISCO BOLOGNESI	20230	1	300	0	0	0	0.0	P	Pendiente
008174	10	040128	IE 40686 MI DIVINO NIÑO JESUS	30888	1	300	0	0	0	0.0	P	Pendiente
008175	10	040128	IE 40686 MI DIVINO NIÑO JESUS	30888	1	300	0	0	0	0.0	P	Pendiente
008176	10	040128	IEI SAN LUIS STROMME	32365	1	296	247	236	247	83.446	C	Contabilizada
008177	10	040128	IEI SAN LUIS STROMME	32365	1	300	244	224	244	81.333	C	Contabilizada
008179	10	040128	IEP HEIMER SCHOOL	32791	1	230	0	0	0	0.0	P	Pendiente
008178	10	040128	IEI SAN LUIS STROMME	32365	1	300	251	234	251	83.667	C	Contabilizada
008180	10	040128	IEP HEIMER SCHOOL	32791	1	300	0	0	0	0.0	P	Pendiente
008181	10	040128	IEP HEIMER SCHOOL	32791	1	300	0	0	0	0.0	P	Pendiente
008182	10	040128	IEP HEIMER SCHOOL	32791	1	300	0	0	0	0.0	P	Pendiente
008184	10	040128	IEP MARIA DE SALES BRIGNOLE	32792	1	300	0	0	0	0.0	P	Pendiente
008183	10	040128	IEP MARIA DE SALES BRIGNOLE	32792	1	282	0	0	0	0.0	P	Pendiente
008185	10	040128	IEP MARIA DE SALES BRIGNOLE	32792	1	300	0	0	0	0.0	P	Pendiente
008186	10	040128	IEP MARIA DE SALES BRIGNOLE	32792	1	300	0	0	0	0.0	P	Pendiente
008188	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008189	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008187	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	239	0	0	0	0.0	P	Pendiente
008190	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008191	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008192	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008193	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008194	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008195	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008196	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008198	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008197	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008199	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008200	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008201	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008202	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008203	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008204	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008205	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008207	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008209	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008208	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008206	10	040128	IE 40028 GUILLERMO MERCADO BARROSO	50262	1	300	0	0	0	0.0	P	Pendiente
008210	10	040128	IEI SAN DANIEL COMBONI	55345	1	278	0	0	0	0.0	P	Pendiente
008211	10	040128	IEI SAN DANIEL COMBONI	55345	1	295	0	0	0	0.0	P	Pendiente
008212	10	040128	IEI SAN DANIEL COMBONI	55345	1	295	0	0	0	0.0	P	Pendiente
008214	10	040128	IEI SAN DANIEL COMBONI	55345	1	295	0	0	0	0.0	P	Pendiente
008213	10	040128	IEI SAN DANIEL COMBONI	55345	1	295	0	0	0	0.0	P	Pendiente
008215	10	040128	IEI SAN DANIEL COMBONI	55345	1	295	0	0	0	0.0	P	Pendiente
008218	10	040128	IEI SAN DANIEL COMBONI	55345	1	295	0	0	0	0.0	P	Pendiente
008217	10	040128	IEI SAN DANIEL COMBONI	55345	1	295	0	0	0	0.0	P	Pendiente
008219	10	040128	IEI SAN DANIEL COMBONI	55345	1	295	0	0	0	0.0	P	Pendiente
008220	10	040128	IE 40657	55359	1	295	0	0	0	0.0	P	Pendiente
008216	10	040128	IEI SAN DANIEL COMBONI	55345	1	295	0	0	0	0.0	P	Pendiente
008221	10	040128	IE 40657	55359	1	295	0	0	0	0.0	P	Pendiente
008223	10	040128	IE 40657	55359	1	294	0	0	0	0.0	P	Pendiente
008222	10	040128	IE 40657	55359	1	294	0	0	0	0.0	P	Pendiente
008224	10	040128	IE 40657	55359	1	294	0	0	0	0.0	P	Pendiente
008225	10	040128	IE 40657	55359	1	294	235	221	235	79.932	C	Contabilizada
008227	10	040128	IE 40657	55359	1	294	0	0	0	0.0	P	Pendiente
008228	10	040128	IE 40657	55359	1	294	0	0	0	0.0	P	Pendiente
008226	10	040128	IE 40657	55359	1	294	0	0	0	0.0	P	Pendiente
008229	10	040128	IE 40657	55359	1	294	0	0	0	0.0	P	Pendiente
008230	10	040128	IE 40657	55359	1	294	230	225	230	78.231	C	Contabilizada
008231	10	040128	IE 40657	55359	1	294	236	225	236	80.272	C	Contabilizada
008233	10	040128	IE 40024 MANUEL GONZALES PRADA SECUNDARIA	54123	1	300	0	0	0	0.0	P	Pendiente
008232	10	040128	IE 40024 MANUEL GONZALES PRADA SECUNDARIA	54123	1	277	0	0	0	0.0	P	Pendiente
008234	10	040128	IE 40024 MANUEL GONZALES PRADA SECUNDARIA	54123	1	300	0	0	0	0.0	P	Pendiente
008235	10	040128	IE 40024 MANUEL GONZALES PRADA SECUNDARIA	54123	1	300	0	0	0	0.0	P	Pendiente
008236	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	283	0	0	0	0.0	P	Pendiente
008237	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008238	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008239	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008241	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008242	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008240	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008244	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008245	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008243	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008246	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008247	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008248	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008249	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008250	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008251	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008252	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008253	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008255	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008257	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008254	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008256	10	040128	IE SAN MARTIN DE PORRES CIRCA	54135	1	300	0	0	0	0.0	P	Pendiente
008258	10	040128	IE PINTO TALAVERA	54256	1	300	0	0	0	0.0	P	Pendiente
008260	10	040128	IE PINTO TALAVERA	54256	1	300	0	0	0	0.0	P	Pendiente
008261	10	040128	IE PINTO TALAVERA	54256	1	300	0	0	0	0.0	P	Pendiente
008259	10	040128	IE PINTO TALAVERA	54256	1	300	0	0	0	0.0	P	Pendiente
008262	10	040128	IE PINTO TALAVERA	54256	1	300	0	0	0	0.0	P	Pendiente
008263	10	040128	IE PINTO TALAVERA	54256	1	300	0	0	0	0.0	P	Pendiente
