id_eleccion	ubigeo	partido_id	nombre_candidato	nombre_agrupacion_politica	votos_validos	pct_votos_validos	pct_votos_emitidos	total_votos_validos_geo	total_votos_emitidos_geo	fuente
10	200500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	35744	93.025	88.412	38424	40429	local_agregado
10	200500	8	FUERZA POPULAR	FUERZA POPULAR	2904	7.558	7.183	38424	40429	local_agregado
10	200500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	151	0.393	0.373	38424	40429	local_agregado
10	200500	81	VOTOS NULOS	VOTOS NULOS	1865	4.854	4.613	38424	40429	local_agregado
10	200500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	38424	40429	local_agregado
10	200600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	26265	89.161	85.467	29458	30731	local_agregado
10	200600	8	FUERZA POPULAR	FUERZA POPULAR	3193	10.839	10.39	29458	30731	local_agregado
10	200600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	95	0.322	0.309	29458	30731	local_agregado
10	200600	81	VOTOS NULOS	VOTOS NULOS	1178	3.999	3.833	29458	30731	local_agregado
10	200600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	29458	30731	local_agregado
10	200700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	35194	89.755	85.292	39211	41263	local_agregado
10	200700	8	FUERZA POPULAR	FUERZA POPULAR	4017	10.245	9.735	39211	41263	local_agregado
10	200700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	140	0.357	0.339	39211	41263	local_agregado
10	200700	81	VOTOS NULOS	VOTOS NULOS	1912	4.876	4.634	39211	41263	local_agregado
10	200700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	39211	41263	local_agregado
10	200800	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	23105	88.589	84.541	26081	27330	local_agregado
10	200800	8	FUERZA POPULAR	FUERZA POPULAR	2976	11.411	10.889	26081	27330	local_agregado
10	200800	80	VOTOS EN BLANCO	VOTOS EN BLANCO	113	0.433	0.413	26081	27330	local_agregado
10	200800	81	VOTOS NULOS	VOTOS NULOS	1136	4.356	4.157	26081	27330	local_agregado
10	200800	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	26081	27330	local_agregado
10	200900	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	142753	81.123	77.314	175972	184640	local_agregado
10	200900	8	FUERZA POPULAR	FUERZA POPULAR	35135	19.966	19.029	175972	184640	local_agregado
10	200900	80	VOTOS EN BLANCO	VOTOS EN BLANCO	624	0.355	0.338	175972	184640	local_agregado
10	200900	81	VOTOS NULOS	VOTOS NULOS	8176	4.646	4.428	175972	184640	local_agregado
10	200900	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	4	0.002	0.002	175972	184640	local_agregado
10	201000	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	16436	87.593	82.02	18764	20039	local_agregado
10	201000	8	FUERZA POPULAR	FUERZA POPULAR	2328	12.407	11.617	18764	20039	local_agregado
10	201000	80	VOTOS EN BLANCO	VOTOS EN BLANCO	145	0.773	0.724	18764	20039	local_agregado
10	201000	81	VOTOS NULOS	VOTOS NULOS	1130	6.022	5.639	18764	20039	local_agregado
10	201000	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	18764	20039	local_agregado
10	201100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	16117	92.414	88.726	17440	18165	local_agregado
10	201100	8	FUERZA POPULAR	FUERZA POPULAR	1494	8.567	8.225	17440	18165	local_agregado
10	201100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	41	0.235	0.226	17440	18165	local_agregado
10	201100	81	VOTOS NULOS	VOTOS NULOS	693	3.974	3.815	17440	18165	local_agregado
10	201100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.011	0.011	17440	18165	local_agregado
10	201200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	30954	91.084	86.832	33984	35648	local_agregado
10	201200	8	FUERZA POPULAR	FUERZA POPULAR	3200	9.416	8.977	33984	35648	local_agregado
10	201200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	153	0.45	0.429	33984	35648	local_agregado
10	201200	81	VOTOS NULOS	VOTOS NULOS	1519	4.47	4.261	33984	35648	local_agregado
10	201200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.006	0.006	33984	35648	local_agregado
10	201300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	10637	94.133	90.343	11300	11774	local_agregado
10	201300	8	FUERZA POPULAR	FUERZA POPULAR	843	7.46	7.16	11300	11774	local_agregado
10	201300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	43	0.381	0.365	11300	11774	local_agregado
10	201300	81	VOTOS NULOS	VOTOS NULOS	435	3.85	3.695	11300	11774	local_agregado
10	201300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	11300	11774	local_agregado
10	210100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	34168	54.34	49.659	62878	68805	local_agregado
10	210100	8	FUERZA POPULAR	FUERZA POPULAR	28903	45.967	42.007	62878	68805	local_agregado
10	210100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	582	0.926	0.846	62878	68805	local_agregado
10	210100	81	VOTOS NULOS	VOTOS NULOS	5376	8.55	7.813	62878	68805	local_agregado
10	210100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	62878	68805	local_agregado
10	210200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	8644	55.789	51.851	15494	16671	local_agregado
10	210200	8	FUERZA POPULAR	FUERZA POPULAR	6850	44.211	41.089	15494	16671	local_agregado
10	210200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	144	0.929	0.864	15494	16671	local_agregado
10	210200	81	VOTOS NULOS	VOTOS NULOS	1033	6.667	6.196	15494	16671	local_agregado
10	210200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	15494	16671	local_agregado
10	210300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	21070	52.618	47.606	40043	44259	local_agregado
10	210300	8	FUERZA POPULAR	FUERZA POPULAR	19144	47.809	43.254	40043	44259	local_agregado
10	210300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	485	1.211	1.096	40043	44259	local_agregado
10	210300	81	VOTOS NULOS	VOTOS NULOS	3762	9.395	8.5	40043	44259	local_agregado
10	210300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	40043	44259	local_agregado
10	210400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	17612	52.935	49.106	33271	35865	local_agregado
10	210400	8	FUERZA POPULAR	FUERZA POPULAR	15838	47.603	44.16	33271	35865	local_agregado
10	210400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	277	0.833	0.772	33271	35865	local_agregado
10	210400	81	VOTOS NULOS	VOTOS NULOS	2329	7.0	6.494	33271	35865	local_agregado
10	210400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	33271	35865	local_agregado
10	210500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	42847	59.6	55.381	71891	77368	local_agregado
10	210500	8	FUERZA POPULAR	FUERZA POPULAR	29434	40.943	38.044	71891	77368	local_agregado
10	210500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	677	0.942	0.875	71891	77368	local_agregado
10	210500	81	VOTOS NULOS	VOTOS NULOS	4827	6.714	6.239	71891	77368	local_agregado
10	210500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	71891	77368	local_agregado
10	210600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	49917	44.786	41.526	111457	120208	local_agregado
10	210600	8	FUERZA POPULAR	FUERZA POPULAR	62406	55.991	51.915	111457	120208	local_agregado
10	210600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	904	0.811	0.752	111457	120208	local_agregado
10	210600	81	VOTOS NULOS	VOTOS NULOS	7959	7.141	6.621	111457	120208	local_agregado
10	210600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	3	0.003	0.002	111457	120208	local_agregado
10	210700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	15878	62.411	58.577	25441	27106	local_agregado
10	210700	8	FUERZA POPULAR	FUERZA POPULAR	9563	37.589	35.28	25441	27106	local_agregado
10	210700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	243	0.955	0.896	25441	27106	local_agregado
10	210700	81	VOTOS NULOS	VOTOS NULOS	1422	5.589	5.246	25441	27106	local_agregado
10	210700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	25441	27106	local_agregado
10	210800	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	23777	64.534	60.221	36844	39483	local_agregado
10	210800	8	FUERZA POPULAR	FUERZA POPULAR	13672	37.108	34.628	36844	39483	local_agregado
10	210800	80	VOTOS EN BLANCO	VOTOS EN BLANCO	369	1.002	0.935	36844	39483	local_agregado
10	210800	81	VOTOS NULOS	VOTOS NULOS	2307	6.262	5.843	36844	39483	local_agregado
10	210800	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	1	0.003	0.003	36844	39483	local_agregado
10	210900	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	13522	53.787	50.542	25140	26754	local_agregado
10	210900	8	FUERZA POPULAR	FUERZA POPULAR	11618	46.213	43.425	25140	26754	local_agregado
10	210900	80	VOTOS EN BLANCO	VOTOS EN BLANCO	203	0.807	0.759	25140	26754	local_agregado
10	210900	81	VOTOS NULOS	VOTOS NULOS	1411	5.613	5.274	25140	26754	local_agregado
10	210900	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	25140	26754	local_agregado
10	211000	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	9930	62.214	57.309	15961	17327	local_agregado
10	211000	8	FUERZA POPULAR	FUERZA POPULAR	6031	37.786	34.807	15961	17327	local_agregado
10	211000	80	VOTOS EN BLANCO	VOTOS EN BLANCO	162	1.015	0.935	15961	17327	local_agregado
10	211000	81	VOTOS NULOS	VOTOS NULOS	1204	7.543	6.949	15961	17327	local_agregado
10	211000	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	15961	17327	local_agregado
10	220100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	147718	71.2	67.204	207468	219805	local_agregado
10	220100	8	FUERZA POPULAR	FUERZA POPULAR	62698	30.221	28.524	207468	219805	local_agregado
10	220100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1104	0.532	0.502	207468	219805	local_agregado
10	220100	81	VOTOS NULOS	VOTOS NULOS	11474	5.53	5.22	207468	219805	local_agregado
10	220100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	12	0.006	0.005	207468	219805	local_agregado
10	220200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	4464	80.928	77.567	5516	5755	local_agregado
10	220200	8	FUERZA POPULAR	FUERZA POPULAR	1052	19.072	18.28	5516	5755	local_agregado
10	220200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	27	0.489	0.469	5516	5755	local_agregado
10	220200	81	VOTOS NULOS	VOTOS NULOS	212	3.843	3.684	5516	5755	local_agregado
10	220200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	5516	5755	local_agregado
10	220300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	6490	81.227	77.734	7990	8349	local_agregado
10	220300	8	FUERZA POPULAR	FUERZA POPULAR	1500	18.773	17.966	7990	8349	local_agregado
10	220300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	28	0.35	0.335	7990	8349	local_agregado
10	220300	81	VOTOS NULOS	VOTOS NULOS	331	4.143	3.965	7990	8349	local_agregado
10	220300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	7990	8349	local_agregado
10	220400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	3701	86.291	83.169	4289	4450	local_agregado
10	220400	8	FUERZA POPULAR	FUERZA POPULAR	588	13.709	13.213	4289	4450	local_agregado
10	220400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	18	0.42	0.404	4289	4450	local_agregado
10	220400	81	VOTOS NULOS	VOTOS NULOS	143	3.334	3.213	4289	4450	local_agregado
10	220400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	4289	4450	local_agregado
10	230100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	33763	38.934	35.684	86718	94616	local_agregado
10	230100	8	FUERZA POPULAR	FUERZA POPULAR	52955	61.066	55.968	86718	94616	local_agregado
10	230100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	670	0.773	0.708	86718	94616	local_agregado
10	230100	81	VOTOS NULOS	VOTOS NULOS	7228	8.335	7.639	86718	94616	local_agregado
10	230100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	86718	94616	local_agregado
10	230200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	3552	28.824	27.112	12323	13101	local_agregado
10	230200	8	FUERZA POPULAR	FUERZA POPULAR	8771	71.176	66.949	12323	13101	local_agregado
10	230200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	89	0.722	0.679	12323	13101	local_agregado
10	230200	81	VOTOS NULOS	VOTOS NULOS	689	5.591	5.259	12323	13101	local_agregado
10	230200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	12323	13101	local_agregado
10	230300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	7921	29.2	27.216	27127	29104	local_agregado
10	230300	8	FUERZA POPULAR	FUERZA POPULAR	19629	72.36	67.444	27127	29104	local_agregado
10	230300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	229	0.844	0.787	27127	29104	local_agregado
10	230300	81	VOTOS NULOS	VOTOS NULOS	1765	6.506	6.064	27127	29104	local_agregado
10	230300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	12	0.044	0.041	27127	29104	local_agregado
10	240100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	211787	35.229	32.815	601172	645392	local_agregado
10	240100	8	FUERZA POPULAR	FUERZA POPULAR	403404	67.103	62.505	601172	645392	local_agregado
10	240100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	4044	0.673	0.627	601172	645392	local_agregado
10	240100	81	VOTOS NULOS	VOTOS NULOS	42052	6.995	6.516	601172	645392	local_agregado
10	240100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	284	0.047	0.044	601172	645392	local_agregado
10	250100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	89969	44.235	41.552	203387	216522	local_agregado
10	250100	8	FUERZA POPULAR	FUERZA POPULAR	118433	58.23	54.698	203387	216522	local_agregado
10	250100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1759	0.865	0.812	203387	216522	local_agregado
10	250100	81	VOTOS NULOS	VOTOS NULOS	11909	5.855	5.5	203387	216522	local_agregado
10	250100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	12	0.006	0.006	203387	216522	local_agregado
10	250200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	25328	66.535	62.426	38067	40573	local_agregado
10	250200	8	FUERZA POPULAR	FUERZA POPULAR	13108	34.434	32.307	38067	40573	local_agregado
10	250200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	315	0.827	0.776	38067	40573	local_agregado
10	250200	81	VOTOS NULOS	VOTOS NULOS	2204	5.79	5.432	38067	40573	local_agregado
10	250200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	2	0.005	0.005	38067	40573	local_agregado
10	250300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	7891	53.75	48.266	14681	16349	local_agregado
10	250300	8	FUERZA POPULAR	FUERZA POPULAR	7567	51.543	46.284	14681	16349	local_agregado
10	250300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	383	2.609	2.343	14681	16349	local_agregado
10	250300	81	VOTOS NULOS	VOTOS NULOS	1470	10.013	8.991	14681	16349	local_agregado
10	250300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	5	0.034	0.031	14681	16349	local_agregado
10	250400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	440	35.116	33.333	1253	1320	local_agregado
10	250400	8	FUERZA POPULAR	FUERZA POPULAR	813	64.884	61.591	1253	1320	local_agregado
10	250400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	9	0.718	0.682	1253	1320	local_agregado
10	250400	81	VOTOS NULOS	VOTOS NULOS	58	4.629	4.394	1253	1320	local_agregado
10	250400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	1253	1320	local_agregado
10	910100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	3	37.5	33.333	8	9	local_agregado
10	910100	8	FUERZA POPULAR	FUERZA POPULAR	5	62.5	55.556	8	9	local_agregado
10	910100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	8	9	local_agregado
10	910100	81	VOTOS NULOS	VOTOS NULOS	1	12.5	11.111	8	9	local_agregado
10	910100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	8	9	local_agregado
10	910300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	7	70.0	70.0	10	10	local_agregado
10	910300	8	FUERZA POPULAR	FUERZA POPULAR	3	30.0	30.0	10	10	local_agregado
10	910300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	10	10	local_agregado
10	910300	81	VOTOS NULOS	VOTOS NULOS	0	0.0	0.0	10	10	local_agregado
10	910300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	10	10	local_agregado
10	910400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	1	100.0	50.0	1	2	local_agregado
10	910400	8	FUERZA POPULAR	FUERZA POPULAR	0	0.0	0.0	1	2	local_agregado
10	910400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	1	2	local_agregado
10	910400	81	VOTOS NULOS	VOTOS NULOS	1	100.0	50.0	1	2	local_agregado
10	910400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	1	2	local_agregado
10	910600	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	3	13.636	13.636	22	22	local_agregado
10	910600	8	FUERZA POPULAR	FUERZA POPULAR	19	86.364	86.364	22	22	local_agregado
10	910600	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	22	22	local_agregado
10	910600	81	VOTOS NULOS	VOTOS NULOS	0	0.0	0.0	22	22	local_agregado
10	910600	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	22	22	local_agregado
10	920100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	65	19.578	18.258	332	356	local_agregado
10	920100	8	FUERZA POPULAR	FUERZA POPULAR	267	80.422	75.0	332	356	local_agregado
10	920100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	2	0.602	0.562	332	356	local_agregado
10	920100	81	VOTOS NULOS	VOTOS NULOS	22	6.627	6.18	332	356	local_agregado
10	920100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	332	356	local_agregado
10	920200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	5057	43.524	39.979	11619	12649	local_agregado
10	920200	8	FUERZA POPULAR	FUERZA POPULAR	7154	61.572	56.558	11619	12649	local_agregado
10	920200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	130	1.119	1.028	11619	12649	local_agregado
10	920200	81	VOTOS NULOS	VOTOS NULOS	930	8.004	7.352	11619	12649	local_agregado
10	920200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	22	0.189	0.174	11619	12649	local_agregado
10	920400	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	1832	39.559	37.228	4631	4921	local_agregado
10	920400	8	FUERZA POPULAR	FUERZA POPULAR	2975	64.241	60.455	4631	4921	local_agregado
10	920400	80	VOTOS EN BLANCO	VOTOS EN BLANCO	28	0.605	0.569	4631	4921	local_agregado
10	920400	81	VOTOS NULOS	VOTOS NULOS	266	5.744	5.405	4631	4921	local_agregado
10	920400	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	4631	4921	local_agregado
10	920500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	2261	45.475	42.83	4972	5279	local_agregado
10	920500	8	FUERZA POPULAR	FUERZA POPULAR	2832	56.959	53.647	4972	5279	local_agregado
10	920500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	48	0.965	0.909	4972	5279	local_agregado
10	920500	81	VOTOS NULOS	VOTOS NULOS	264	5.31	5.001	4972	5279	local_agregado
10	920500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	4972	5279	local_agregado
10	920700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	566	27.03	25.542	2094	2216	local_agregado
10	920700	8	FUERZA POPULAR	FUERZA POPULAR	1528	72.97	68.953	2094	2216	local_agregado
10	920700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	18	0.86	0.812	2094	2216	local_agregado
10	920700	81	VOTOS NULOS	VOTOS NULOS	104	4.967	4.693	2094	2216	local_agregado
10	920700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	2094	2216	local_agregado
10	920800	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	292	24.725	23.567	1181	1239	local_agregado
10	920800	8	FUERZA POPULAR	FUERZA POPULAR	889	75.275	71.751	1181	1239	local_agregado
10	920800	80	VOTOS EN BLANCO	VOTOS EN BLANCO	6	0.508	0.484	1181	1239	local_agregado
10	920800	81	VOTOS NULOS	VOTOS NULOS	52	4.403	4.197	1181	1239	local_agregado
10	920800	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	1181	1239	local_agregado
10	920900	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	11	68.75	64.706	16	17	local_agregado
10	920900	8	FUERZA POPULAR	FUERZA POPULAR	5	31.25	29.412	16	17	local_agregado
10	920900	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	16	17	local_agregado
10	920900	81	VOTOS NULOS	VOTOS NULOS	1	6.25	5.882	16	17	local_agregado
10	920900	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	16	17	local_agregado
10	921000	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	20261	45.654	41.663	44379	48631	local_agregado
10	921000	8	FUERZA POPULAR	FUERZA POPULAR	28835	64.974	59.293	44379	48631	local_agregado
10	921000	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1062	2.393	2.184	44379	48631	local_agregado
10	921000	81	VOTOS NULOS	VOTOS NULOS	4342	9.784	8.928	44379	48631	local_agregado
10	921000	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	680	1.532	1.398	44379	48631	local_agregado
10	921100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	935	33.951	30.23	2754	3093	local_agregado
10	921100	8	FUERZA POPULAR	FUERZA POPULAR	1819	66.049	58.81	2754	3093	local_agregado
10	921100	80	VOTOS EN BLANCO	VOTOS EN BLANCO	19	0.69	0.614	2754	3093	local_agregado
10	921100	81	VOTOS NULOS	VOTOS NULOS	320	11.619	10.346	2754	3093	local_agregado
10	921100	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	2754	3093	local_agregado
10	921200	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	26	36.111	35.135	72	74	local_agregado
10	921200	8	FUERZA POPULAR	FUERZA POPULAR	46	63.889	62.162	72	74	local_agregado
10	921200	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1	1.389	1.351	72	74	local_agregado
10	921200	81	VOTOS NULOS	VOTOS NULOS	1	1.389	1.351	72	74	local_agregado
10	921200	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	72	74	local_agregado
10	921300	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	9723	24.308	23.465	40000	41436	local_agregado
10	921300	8	FUERZA POPULAR	FUERZA POPULAR	32029	80.073	77.298	40000	41436	local_agregado
10	921300	80	VOTOS EN BLANCO	VOTOS EN BLANCO	564	1.41	1.361	40000	41436	local_agregado
10	921300	81	VOTOS NULOS	VOTOS NULOS	1352	3.38	3.263	40000	41436	local_agregado
10	921300	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	25	0.062	0.06	40000	41436	local_agregado
10	921500	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	44	22.222	21.675	198	203	local_agregado
10	921500	8	FUERZA POPULAR	FUERZA POPULAR	154	77.778	75.862	198	203	local_agregado
10	921500	80	VOTOS EN BLANCO	VOTOS EN BLANCO	1	0.505	0.493	198	203	local_agregado
10	921500	81	VOTOS NULOS	VOTOS NULOS	4	2.02	1.97	198	203	local_agregado
10	921500	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	198	203	local_agregado
10	921700	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	10	17.544	16.949	57	59	local_agregado
10	921700	8	FUERZA POPULAR	FUERZA POPULAR	47	82.456	79.661	57	59	local_agregado
10	921700	80	VOTOS EN BLANCO	VOTOS EN BLANCO	0	0.0	0.0	57	59	local_agregado
10	921700	81	VOTOS NULOS	VOTOS NULOS	2	3.509	3.39	57	59	local_agregado
10	921700	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	57	59	local_agregado
10	921900	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	402	28.571	27.107	1407	1483	local_agregado
10	921900	8	FUERZA POPULAR	FUERZA POPULAR	1005	71.429	67.768	1407	1483	local_agregado
10	921900	80	VOTOS EN BLANCO	VOTOS EN BLANCO	3	0.213	0.202	1407	1483	local_agregado
10	921900	81	VOTOS NULOS	VOTOS NULOS	73	5.188	4.922	1407	1483	local_agregado
10	921900	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	1407	1483	local_agregado
10	922000	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	14	24.138	22.581	58	62	local_agregado
10	922000	8	FUERZA POPULAR	FUERZA POPULAR	44	75.862	70.968	58	62	local_agregado
10	922000	80	VOTOS EN BLANCO	VOTOS EN BLANCO	2	3.448	3.226	58	62	local_agregado
10	922000	81	VOTOS NULOS	VOTOS NULOS	2	3.448	3.226	58	62	local_agregado
10	922000	82	VOTOS IMPUGNADOS	VOTOS IMPUGNADOS	0	0.0	0.0	58	62	local_agregado
10	922100	10	JUNTOS POR EL PERÚ	JUNTOS POR EL PERÚ	292	23.304	21.329	1253	1369	local_agregado
10	922100	8	FUERZA POPULAR	FUERZA POPULAR	961	76.696	70.197	1253	1369	local_agregado
